-1	15728.9403531445
-0.99	14426.4822978027
-0.98	13221.4653584226
-0.97	12107.3225254605
-0.96	11077.8800765776
-0.95	10127.3322901622
-0.94	9250.22433412616
-0.93	8441.43546519294
-0.92	7696.16257058118
-0.91	7009.9040829522
-0.9	6378.44429820757
-0.89	5797.83812423259
-0.88	5264.396286985
-0.87	4774.6710184533
-0.86	4325.4422489793
-0.85	3913.70432428039
-0.84	3536.65326525333
-0.83	3191.67458632323
-0.82	2876.33168576021
-0.81	2588.35481906306
-0.8	2325.63066425962
-0.79	2086.33350672502
-0.78	1868.44485070364
-0.77	1670.25959012265
-0.76	1490.21772069863
-0.75	1326.8658862319
-0.74	1178.85161068307
-0.73	1044.91768905931
-0.72	923.896745238671
-0.71	814.811624603109
-0.7	716.440122899343
-0.69	627.966845835917
-0.68	548.521519487023
-0.67	477.321190658442
-0.66	413.636073439789
-0.65	356.790165276131
-0.64	306.160533182028
-0.63	261.173081124166
-0.62	221.300800420591
-0.61	186.090041450862
-0.6	155.057508588661
-0.59	127.812811997321
-0.58	103.952902428728
-0.57	83.1500837728071
-0.56	65.091724125694
-0.55	49.4917024914482
-0.54	36.0874679136287
-0.53	24.6357807592002
-0.52	14.9159327024294
-0.51	6.74548192621363
-0.5	-0.000131837975609778
-0.49	-5.57154900324539
-0.48	-10.099806281796
-0.47	-13.7062871843246
-0.46	-16.5034385784204
-0.45	-18.6015152176362
-0.44	-20.096288126185
-0.429999999999999	-21.0722795324313
-0.419999999999999	-21.6114830549518
-0.409999999999999	-21.7785009206134
-0.399999999999999	-21.6360671667753
-0.389999999999999	-21.2396121474212
-0.379999999999999	-20.6364889297785
-0.369999999999999	-19.8678333287225
-0.359999999999999	-18.9706074043218
-0.349999999999999	-17.9770676906174
-0.339999999999999	-16.9152155951448
-0.329999999999999	-15.8092133260866
-0.319999999999999	-14.6797676261265
-0.309999999999999	-13.544483683303
-0.299999999999999	-12.4181918430605
-0.289999999999999	-11.3125947011871
-0.279999999999999	-10.2379359403532
-0.269999999999999	-9.20282841351661
-0.259999999999999	-8.21372487158646
-0.249999999999999	-7.2755486723351
-0.239999999999999	-6.39191062254997
-0.229999999999999	-5.5650697797737
-0.219999999999999	-4.79668077880021
-0.209999999999999	-4.08711224669647
-0.199999999999999	-3.43617468125356
-0.189999999999999	-2.8430933095576
-0.179999999999999	-2.30649305815905
-0.169999999999999	-1.82463213709116
-0.159999999999999	-1.3954300427383
-0.149999999999999	-1.01664745309866
-0.139999999999999	-0.685921503464135
-0.129999999999999	-0.399043291486373
-0.119999999999999	-0.152799906430551
-0.109999999999999	0.0543759095936132
-0.0999999999999992	0.225370081329124
-0.0899999999999992	0.363035436946641
-0.0799999999999993	0.470344626419641
-0.0699999999999993	0.550232482870107
-0.0599999999999993	0.60551056729106
-0.0499999999999993	0.638877110457035
-0.0399999999999993	0.652913827010975
-0.0299999999999992	0.650079434009747
-0.0199999999999992	0.632702937419025


0.003	0.002991	0.994	0.00299101348651012
0.053	0.0502635176103825	0.898104117487733	0.0502641406615618
0.205957713839145	0.167620720027492	0.646237119972425	0.167622287791071
0.526854861521062	0.311085390449798	0.2793614590408	0.311086262159187
1.08479738812952	0.366634317919944	-0.028681453023253	0.366629250696296
2.0250756687582	0.267299774254256	-0.135309150049109	0.267277294959353
3.64378461226952	0.0950879155904021	-0.0689427248422404	0.0952965431698543
5.82729872199939	0.0178300455470792	-0.0147986517309386	0.0171673634753447
8.65029203836593	0.00326011187012919	-0.00346260345977278	0.0015144560364686
10	5.48345246298302E-11	-0.0019328961796924	0.000453999297624849


0.05	-0.50024448552722
0.049	-0.500230843202014
0.048	-0.500217740737884
0.047	-0.50020518333664
0.046	-0.500193199130721
0.045	-0.500181725555988
0.044	-0.500172636782421
0.043	-0.500161674287228
0.042	-0.500151181928477
0.041	-0.500141312025587
0.04	-0.500131958444599
0.039	-0.50012304256819
0.038	-0.500114553826497
0.037	-0.500106481441715
0.036	-0.500098814449036
0.035	-0.500091541711395
0.034	-0.500084651929572
0.033	-0.500078133648252
0.032	-0.500071975258742
0.031	-0.500066164998647
0.03	-0.500060643064926
0.029	-0.500055414965006
0.028	-0.5000505081165
0.027	-0.500045911714558
0.026	-0.500041614912897
0.025	-0.500037606828672
0.024	-0.500033876546741
0.023	-0.500030413123367
0.022	-0.500027205589531
0.021	-0.500024242953822
0.02	-0.500021514205613
0.019	-0.500019008317449
0.018	-0.500016714248013
0.017	-0.500014620944675
0.016	-0.500012717346558
0.015	-0.500010992387543
0.014	-0.500009434999858
0.013	-0.500008034118016
0.012	-0.500006778683678
0.011	-0.500005657651392
0.00999999999999997	-0.500004659995904
0.00899999999999997	-0.500003774721373
0.00799999999999997	-0.500002990873651
0.00699999999999997	-0.500002297556573
0.00599999999999997	-0.500001683954404
0.00499999999999997	-0.500001139363375
0.00399999999999997	-0.500000653236878
0.00299999999999997	-0.500000215252191
0.00199999999999997	-0.499999815411209


5	-0.496437995522369
6	-0.499261291064021
7	-0.499850571095392
8	-0.499974777833361
9	-0.499991511107522
10	-0.500000215252192
11	-0.500001269717826
12	-0.500001415355693
13	-0.500001647416926
14	-0.500001805379551


0.01	-0.500015423200824
0.01	-0.50001916767837
0.01	-0.500021539428481
0.01	-0.500023982246144
0.01	-0.500026830148667
0.01	-0.500027957899389
0.01	-0.500026503016897
0.01	-0.500023795579256
0.01	-0.500012779736628
0.01	-0.500000215252196
0.01	-0.500000215252176


0.1	-0.499943900708955
0.09	-0.499937349584733
0.08	-0.499927910469107
0.07	-0.499918945891633
0.06	-0.499913239200719
0.05	-0.499911269609442
0.04	-0.499925835430593
0.03	-0.499962990916287
0.02	-0.500001633113022
0.01	-0.500000215252181
1.04083408558608E-17	-0.50001490779753
